ID,Age,Netflix,Hulu,Prime_Video,Disney
964,all,1,0,0,0
965,all,1,0,0,0
972,all,1,0,0,0
974,all,1,0,0,0
976,all,1,0,0,0
980,all,1,0,0,0
982,all,1,0,0,0
983,all,1,0,0,0
984,all,1,0,0,0
985,all,1,0,0,0
986,all,1,0,0,0
987,all,1,0,0,0
995,all,1,0,0,0
1000,all,1,0,0,0
1001,all,1,0,0,0
1002,all,1,0,0,0
1006,all,1,0,0,0
1011,all,1,0,0,0
1014,all,1,0,0,0
1028,all,1,0,0,0
1030,all,1,0,0,0
1032,all,1,0,0,0
1034,all,1,0,0,0
1038,all,1,0,0,0
1042,all,1,0,0,0
1044,all,1,0,0,0
1045,all,1,0,0,0
1047,all,1,0,0,0
1050,all,1,0,0,0
1051,all,1,0,1,0
1053,all,1,0,0,0
1055,all,1,0,1,0
1056,all,1,0,0,0
1058,all,1,0,0,0
1063,all,1,0,1,0
1067,all,1,0,0,0
1068,all,1,0,0,0
1070,all,1,0,0,0
1075,all,1,0,0,0
1077,all,1,0,0,0
1080,all,1,0,0,0
1083,all,1,0,0,0
1086,all,1,0,0,0
1089,all,1,0,0,0
1090,all,1,0,1,0
1092,all,1,0,0,0
1093,all,1,0,0,0
1094,all,1,0,0,0
1095,all,1,0,0,0
1102,all,1,0,0,0
1104,all,1,0,0,0
1105,all,1,0,0,0
1107,all,1,0,0,0
1110,all,1,0,0,0
1111,all,1,0,0,0
1116,all,1,0,1,0
1117,all,1,0,0,0
1119,all,1,0,0,0
1120,all,1,0,0,0
1122,all,1,0,0,0
1123,all,1,0,0,0
1125,all,1,0,0,0
1126,all,1,0,0,0
1127,all,1,0,0,0
1128,all,1,0,0,0
1130,all,1,0,0,0
1132,all,1,0,1,0
1137,all,1,0,0,0
1138,all,1,0,0,0
1139,all,1,0,0,0
1140,all,1,0,0,0
1141,all,1,0,0,0
1142,all,1,0,0,0
1143,all,1,0,0,0
1146,all,1,0,0,0
1147,all,1,0,0,0
1148,all,1,0,0,0
1149,all,1,0,0,0
1153,all,1,0,0,0
1154,all,1,0,0,0
1155,all,1,0,0,0
1156,all,1,0,0,0
1158,all,1,0,0,0
1167,all,1,0,0,0
1168,all,1,0,0,0
1170,all,1,0,1,0
1171,all,1,0,0,0
1175,all,1,0,0,0
1176,all,1,0,0,0
1179,all,1,0,0,0
1180,all,1,0,0,0
1183,all,1,0,0,0
1187,all,1,0,0,0
1188,all,1,0,0,0
1189,all,1,0,0,0
1191,all,1,0,0,0
1193,all,1,0,0,0
1195,all,1,0,0,0
1199,all,1,0,0,0
1200,all,1,0,0,0
1202,all,1,0,0,0
1204,all,1,0,0,0
1206,all,1,0,1,0
1208,all,1,0,0,0
1210,all,1,0,0,0
1213,all,1,0,0,0
1215,all,1,0,0,0
1217,all,1,0,1,0
1221,all,1,0,0,0
1225,all,1,0,0,0
1227,all,1,0,0,0
1229,all,1,0,0,0
1231,all,1,0,0,0
1232,all,1,0,0,0
1233,all,1,0,0,0
1235,all,1,0,1,0
1242,all,1,0,0,0
1243,all,1,0,0,0
1245,all,1,0,0,0
1248,all,1,0,0,0
1249,all,1,0,0,0
1252,all,1,0,0,0
1255,all,1,0,0,0
1256,all,1,0,0,0
1259,all,1,0,0,0
1260,all,1,0,0,0
1261,all,1,0,0,0
1263,all,1,0,0,0
1265,all,1,0,0,0
1267,all,1,0,0,0
1271,all,1,0,1,0
1275,all,1,0,0,0
1276,all,1,0,0,0
1278,all,1,0,0,0
1281,all,1,0,0,0
1283,all,1,0,0,0
1284,all,1,0,0,0
1286,all,1,0,0,0
1287,all,1,0,0,0
1291,all,1,0,0,0
1293,all,1,0,0,0
1294,all,1,0,0,0
1295,all,1,0,0,0
1298,all,1,0,0,0
1306,all,1,0,0,0
1307,all,1,0,0,0
1308,all,1,0,0,0
1309,all,1,0,0,0
1311,all,1,0,0,0
1312,all,1,0,0,0
1313,all,1,0,1,0
1314,all,1,0,0,0
1316,all,1,0,0,0
1323,all,1,0,0,0
1324,all,1,0,0,0
1326,all,1,1,0,0
1327,all,1,0,0,0
1329,all,1,0,0,0
1332,all,1,0,0,0
1333,all,1,0,0,0
1334,all,1,0,1,0
1335,all,1,0,0,0
1336,all,1,0,0,0
1338,all,1,0,0,0
1344,all,1,0,0,0
1345,all,1,0,1,0
1346,all,1,0,0,0
1347,all,1,0,0,0
1348,all,1,0,0,0
1351,all,1,0,0,0
1352,all,1,0,0,0
1355,all,1,0,0,0
1357,all,1,0,0,0
1358,all,1,0,1,0
1359,all,1,0,0,0
1361,all,1,0,0,0
1364,all,1,0,0,0
1365,all,1,0,1,0
1366,all,1,0,0,0
1367,all,1,0,0,0
1368,all,1,0,0,0
1369,all,1,0,0,0
1370,all,1,0,1,0
1371,all,1,0,0,0
1378,all,1,0,0,0
1380,all,1,0,1,0
1383,all,1,0,0,0
1385,all,1,0,0,0
1386,all,1,0,0,0
1388,all,1,0,0,0
1390,all,1,0,0,0
1392,all,1,0,0,0
1393,all,1,0,0,0
1394,all,1,0,0,0
1396,all,1,0,0,0
1399,all,1,0,0,0
1400,all,1,0,0,0
1402,all,1,0,0,0
1407,all,1,0,0,0
1408,all,1,0,0,0
1410,all,1,0,0,0
1411,all,1,0,0,0
1412,all,1,0,0,0
1413,all,1,0,1,0
1414,all,1,0,0,0
1418,all,1,0,1,0
1419,all,1,0,0,0
1422,all,1,0,0,0
1423,all,1,0,0,0
1427,all,1,0,0,0
1434,all,1,0,0,0
1435,all,1,0,0,0
1436,all,1,0,0,0
1438,all,1,0,0,0
1439,all,1,0,0,0
1440,all,1,0,0,0
1441,all,1,0,0,0
1442,all,1,0,0,0
1446,all,1,0,0,0
1448,all,1,0,0,0
1450,all,1,0,0,0
1451,all,1,0,0,0
1455,all,1,0,0,0
1457,all,1,0,0,0
1460,all,1,0,1,0
1463,all,1,0,0,0
