ID,Age,Netflix,Hulu,Prime_Video,Disney
4345,18+,0,1,1,0
4365,18+,0,1,0,0
4375,18+,0,1,1,0
4376,18+,0,1,0,0
4382,18+,0,1,1,0
4385,18+,0,1,1,0
4393,18+,0,1,1,0
4402,18+,0,1,1,0
4404,18+,0,1,1,0
4405,18+,0,1,0,0
4416,18+,0,1,0,0
4417,18+,0,1,0,0
4423,18+,0,1,0,0
4426,18+,0,1,0,0
4430,18+,0,1,1,0
4436,18+,0,1,0,0
4441,18+,0,0,1,0
4446,18+,0,0,1,0
4447,18+,0,0,1,0
4448,18+,0,0,1,0
4450,18+,0,0,1,0
4451,18+,0,0,1,0
4452,18+,0,0,1,0
4453,18+,0,0,1,0
4454,18+,0,0,1,0
4457,18+,0,0,1,0
4458,18+,0,0,1,0
4462,18+,0,0,1,0
4464,18+,0,0,1,0
4465,18+,0,0,1,0
4467,18+,0,0,1,0
4473,18+,0,0,1,0
4475,18+,0,0,1,0
4476,18+,0,0,1,0
4478,18+,0,0,1,0
4488,18+,0,0,1,0
4489,18+,0,0,1,0
4490,18+,0,0,1,0
4493,18+,0,0,1,0
4495,18+,0,0,1,0
4496,18+,0,0,1,0
4500,18+,0,0,1,0
4501,18+,0,0,1,0
4502,18+,0,0,1,0
4503,18+,0,0,1,0
4505,18+,0,0,1,0
4511,18+,0,0,1,0
4514,18+,0,0,1,0
4518,18+,0,0,1,0
4520,18+,0,0,1,0
4522,18+,0,0,1,0
4523,18+,0,0,1,0
4525,18+,0,0,1,0
4526,18+,0,0,1,0
4527,18+,0,0,1,0
4528,18+,0,0,1,0
4530,18+,0,0,1,0
4533,18+,0,0,1,0
4535,18+,0,0,1,0
4537,18+,0,0,1,0
4538,18+,0,0,1,0
4542,18+,0,0,1,0
4543,18+,0,0,1,0
4545,18+,0,0,1,0
4549,18+,0,0,1,0
4550,18+,0,0,1,0
4553,18+,0,0,1,0
4560,18+,0,0,1,0
4561,18+,0,0,1,0
4562,18+,0,0,1,0
4563,18+,0,0,1,0
4564,18+,0,0,1,0
4565,18+,0,0,1,0
4571,18+,0,0,1,0
4573,18+,0,0,1,0
4574,18+,0,0,1,0
4575,18+,0,0,1,0
4576,18+,0,0,1,0
4580,18+,0,0,1,0
4581,18+,0,0,1,0
4582,18+,0,0,1,0
4585,18+,0,0,1,0
4587,18+,0,0,1,0
4588,18+,0,0,1,0
4590,18+,0,0,1,0
4596,18+,0,0,1,0
4600,18+,0,0,1,0
4608,18+,0,0,1,0
4609,18+,0,0,1,0
4610,18+,0,0,1,0
4611,18+,0,0,1,0
4614,18+,0,0,1,0
4615,18+,0,0,1,0
4616,18+,0,0,1,0
4617,18+,0,0,1,0
4621,18+,0,0,1,0
4623,18+,0,0,1,0
4624,18+,0,0,1,0
4631,18+,0,0,1,0
4638,18+,0,0,1,0
4640,18+,0,0,1,0
4641,18+,0,0,1,0
4643,18+,0,0,1,0
4645,18+,0,0,1,0
4647,18+,0,0,1,0
4648,18+,0,0,1,0
4649,18+,0,0,1,0
4651,18+,0,0,1,0
4652,18+,0,0,1,0
4657,18+,0,0,1,0
4658,18+,0,0,1,0
4662,18+,0,0,1,0
4664,18+,0,0,1,0
4665,18+,0,0,1,0
4667,18+,0,0,1,0
4668,18+,0,0,1,0
4672,18+,0,0,1,0
4676,18+,0,0,1,0
4677,18+,0,0,1,0
4681,18+,0,0,1,0
4682,18+,0,0,1,0
4683,18+,0,0,1,0
4686,18+,0,0,1,0
4690,18+,0,0,1,0
4699,18+,0,0,1,0
4703,18+,0,0,1,0
4704,18+,0,0,1,0
4705,18+,0,0,1,0
4707,18+,0,0,1,0
4708,18+,0,0,1,0
4709,18+,0,0,1,0
4713,18+,0,0,1,0
4715,18+,0,0,1,0
4718,18+,0,0,1,0
4724,18+,0,0,1,0
4726,18+,0,0,1,0
4728,18+,0,0,1,0
4731,18+,0,0,1,0
4732,18+,0,0,1,0
4734,18+,0,0,1,0
4738,18+,0,0,1,0
4739,18+,0,0,1,0
4742,18+,0,0,1,0
4745,18+,0,0,1,0
4748,18+,0,0,1,0
4751,18+,0,0,1,0
4757,18+,0,0,1,0
4761,18+,0,0,1,0
4764,18+,0,0,1,0
4765,18+,0,0,1,0
4766,18+,0,0,1,0
4770,18+,0,0,1,0
4771,18+,0,0,1,0
4778,18+,0,0,1,0
4781,18+,0,0,1,0
4782,18+,0,0,1,0
4783,18+,0,0,1,0
4785,18+,0,0,1,0
4786,18+,0,0,1,0
4789,18+,0,0,1,0
4790,18+,0,0,1,0
4793,18+,0,0,1,0
4800,18+,0,0,1,0
4801,18+,0,0,1,0
4803,18+,0,0,1,0
4806,18+,0,0,1,0
4813,18+,0,0,1,0
4814,18+,0,0,1,0
4815,18+,0,0,1,0
4816,18+,0,0,1,0
4821,18+,0,0,1,0
4823,18+,0,0,1,0
4824,18+,0,0,1,0
4827,18+,0,0,1,0
4828,18+,0,0,1,0
4831,18+,0,0,1,0
4839,18+,0,0,1,0
4840,18+,0,0,1,0
4853,18+,0,0,1,0
4858,18+,0,0,1,0
4861,18+,0,0,1,0
4863,18+,0,0,1,0
4865,18+,0,0,1,0
4866,18+,0,0,1,0
4867,18+,0,0,1,0
4871,18+,0,0,1,0
4872,18+,0,0,1,0
4873,18+,0,0,1,0
4874,18+,0,0,1,0
4875,18+,0,0,1,0
4879,18+,0,0,1,0
4880,18+,0,0,1,0
4882,18+,0,0,1,0
4887,18+,0,0,1,0
4891,18+,0,0,1,0
4894,18+,0,0,1,0
4895,18+,0,0,1,0
4897,18+,0,0,1,0
4905,18+,0,0,1,0
4908,18+,0,0,1,0
4910,18+,0,0,1,0
4911,18+,0,0,1,0
4912,18+,0,0,1,0
4914,18+,0,0,1,0
4915,18+,0,0,1,0
4916,18+,0,0,1,0
4917,18+,0,0,1,0
4922,18+,0,0,1,0
4925,18+,0,0,1,0
4929,18+,0,0,1,0
4937,18+,0,0,1,0
4944,18+,0,0,1,0
4945,18+,0,0,1,0
4953,18+,0,0,1,0
4959,18+,0,0,1,0
4961,18+,0,0,1,0
4962,18+,0,0,1,0
4963,18+,0,0,1,0
4972,18+,0,0,1,0
4973,18+,0,0,1,0
4976,18+,0,0,1,0
4978,18+,0,0,1,0
4981,18+,0,0,1,0
4984,18+,0,0,1,0
4994,18+,0,0,1,0
4998,18+,0,0,1,0
5004,18+,0,0,1,0
5005,18+,0,0,1,0
5006,18+,0,0,1,0
5010,18+,0,0,1,0
5011,18+,0,0,1,0
5019,18+,0,0,1,0
5020,18+,0,0,1,0
5023,18+,0,0,1,0
5028,18+,0,0,1,0
5035,18+,0,0,1,0
5037,18+,0,0,1,0
5038,18+,0,0,1,0
5040,18+,0,0,1,0
5043,18+,0,0,1,0
5045,18+,0,0,1,0
5047,18+,0,0,1,0
5048,18+,0,0,1,0
5055,18+,0,0,1,0
5059,18+,0,0,1,0
5061,18+,0,0,1,0
5066,18+,0,0,1,0
5067,18+,0,0,1,0
5068,18+,0,0,1,0
5075,18+,0,0,1,0
5079,18+,0,0,1,0
5081,18+,0,0,1,0
5084,18+,0,0,1,0
5088,18+,0,0,1,0
5089,18+,0,0,1,0
5094,18+,0,0,1,0
5098,18+,0,0,1,0
5101,18+,0,0,1,0
5103,18+,0,0,1,0
5106,18+,0,0,1,0
5108,18+,0,0,1,0
5110,18+,0,0,1,0
5119,18+,0,0,1,0
5122,18+,0,0,1,0
5131,18+,0,0,1,0
5134,18+,0,0,1,0
5142,18+,0,0,1,0
5143,18+,0,0,1,0
5144,18+,0,0,1,0
5145,18+,0,0,1,0
5148,18+,0,0,1,0
5150,18+,0,0,1,0
5151,18+,0,0,1,0
5152,18+,0,0,1,0
5154,18+,0,0,1,0
5156,18+,0,0,1,0
5164,18+,0,0,1,0
5166,18+,0,0,1,0
5168,18+,0,0,1,0
5172,18+,0,0,1,0
5173,18+,0,0,1,0
5174,18+,0,0,1,0
5179,18+,0,0,1,0
5188,18+,0,0,1,0
5189,18+,0,0,1,0
5190,18+,0,0,1,0
5191,18+,0,0,1,0
5193,18+,0,0,1,0
5199,18+,0,0,1,0
5204,18+,0,0,1,0
5205,18+,0,0,1,0
5211,18+,0,0,1,0
5213,18+,0,0,1,0
5218,18+,0,0,1,0
5220,18+,0,0,1,0
5227,18+,0,0,1,0
5232,18+,0,0,1,0
5240,18+,0,0,1,0
5247,18+,0,0,1,0
5249,18+,0,0,1,0
5253,18+,0,0,1,0
5258,18+,0,0,1,0
5260,18+,0,0,1,0
5261,18+,0,0,1,0
5263,18+,0,0,1,0
5265,18+,0,0,1,0
5269,18+,0,0,1,0
5270,18+,0,0,1,0
5275,18+,0,0,1,0
5281,18+,0,0,1,0
5287,18+,0,0,1,0
5288,18+,0,0,1,0
5289,18+,0,0,1,0
5296,18+,0,0,1,0
5298,18+,0,0,1,0
5299,18+,0,0,1,0
5302,18+,0,0,1,0
5303,18+,0,0,1,0
5304,18+,0,0,1,0
5308,18+,0,0,1,0
5309,18+,0,0,1,0
5311,18+,0,0,1,0
5314,18+,0,0,1,0
5322,18+,0,0,1,0
5324,18+,0,0,1,0
5325,18+,0,0,1,0
5326,18+,0,0,1,0
5328,18+,0,0,1,0
5329,18+,0,0,1,0
5330,18+,0,0,1,0
5338,18+,0,0,1,0
5341,18+,0,0,1,0
5354,18+,0,0,1,0
5358,18+,0,0,1,0
5363,18+,0,0,1,0
5365,18+,0,0,1,0
5366,18+,0,0,1,0
5368,18+,0,0,1,0
5371,18+,0,0,1,0
5380,18+,0,0,1,0
5381,18+,0,0,1,0
5384,18+,0,0,1,0
5388,18+,0,0,1,0
5391,18+,0,0,1,0
5395,18+,0,0,1,0
5397,18+,0,0,1,0
5400,18+,0,0,1,0
5401,18+,0,0,1,0
5405,18+,0,0,1,0
5407,18+,0,0,1,0
5408,18+,0,0,1,0
5414,18+,0,0,1,0
5425,18+,0,0,1,0
5427,18+,0,0,1,0
5434,18+,0,0,1,0
5436,18+,0,0,1,0
5437,18+,0,0,1,0
5439,18+,0,0,1,0
5448,18+,0,0,1,0
5449,18+,0,0,1,0
5455,18+,0,0,1,0
5457,18+,0,0,1,0
5458,18+,0,0,1,0
5460,18+,0,0,1,0
5461,18+,0,0,1,0
5464,18+,0,0,1,0
5466,18+,0,0,1,0
5481,18+,0,0,1,0
5488,18+,0,0,1,0
5490,18+,0,0,1,0
5503,18+,0,0,1,0
5511,18+,0,0,1,0
5513,18+,0,0,1,0
5515,18+,0,0,1,0
5526,18+,0,0,1,0
5528,18+,0,0,1,0
5529,18+,0,0,1,0
5536,18+,0,0,1,0
5539,18+,0,0,1,0
5541,18+,0,0,1,0
5547,18+,0,0,1,0
5550,18+,0,0,1,0
5551,18+,0,0,1,0
5553,18+,0,0,1,0
5555,18+,0,0,1,0
5557,18+,0,0,1,0
5559,18+,0,0,1,0
5561,18+,0,0,1,0
5566,18+,0,0,1,0
5569,18+,0,0,1,0
5570,18+,0,0,1,0
5588,18+,0,0,1,0
5590,18+,0,0,1,0
5593,18+,0,0,1,0
5595,18+,0,0,1,0
5601,18+,0,0,1,0
5602,18+,0,0,1,0
5603,18+,0,0,1,0
5617,18+,0,0,1,0
5621,18+,0,0,1,0
5622,18+,0,0,1,0
5624,18+,0,0,1,0
5627,18+,0,0,1,0
5629,18+,0,0,1,0
5630,18+,0,0,1,0
5631,18+,0,0,1,0
5633,18+,0,0,1,0
5634,18+,0,0,1,0
5637,18+,0,0,1,0
5642,18+,0,0,1,0
5649,18+,0,0,1,0
5651,18+,0,0,1,0
5654,18+,0,0,1,0
5655,18+,0,0,1,0
5660,18+,0,0,1,0
5661,18+,0,0,1,0
5664,18+,0,0,1,0
5665,18+,0,0,1,0
5666,18+,0,0,1,0
5667,18+,0,0,1,0
5670,18+,0,0,1,0
5675,18+,0,0,1,0
5679,18+,0,0,1,0
5683,18+,0,0,1,0
5687,18+,0,0,1,0
5691,18+,0,0,1,0
5693,18+,0,0,1,0
5696,18+,0,0,1,0
5700,18+,0,0,1,0
5707,18+,0,0,1,0
5710,18+,0,0,1,0
5722,18+,0,0,1,0
5724,18+,0,0,1,0
5727,18+,0,0,1,0
5728,18+,0,0,1,0
5731,18+,0,0,1,0
5732,18+,0,0,1,0
5733,18+,0,0,1,0
5734,18+,0,0,1,0
5735,18+,0,0,1,0
5737,18+,0,0,1,0
5741,18+,0,0,1,0
5742,18+,0,0,1,0
5750,18+,0,0,1,0
5756,18+,0,0,1,0
5763,18+,0,0,1,0
5768,18+,0,0,1,0
5769,18+,0,0,1,0
5771,18+,0,0,1,0
5772,18+,0,0,1,0
5776,18+,0,0,1,0
5780,18+,0,0,1,0
5786,18+,0,0,1,0
5794,18+,0,0,1,0
5797,18+,0,0,1,0
5798,18+,0,0,1,0
5805,18+,0,0,1,0
5807,18+,0,0,1,0
5813,18+,0,0,1,0
5821,18+,0,0,1,0
5827,18+,0,0,1,0
5828,18+,0,0,1,0
5829,18+,0,0,1,0
5833,18+,0,0,1,0
5834,18+,0,0,1,0
5836,18+,0,0,1,0
5840,18+,0,0,1,0
5841,18+,0,0,1,0
5847,18+,0,0,1,0
5852,18+,0,0,1,0
5855,18+,0,0,1,0
5864,18+,0,0,1,0
5869,18+,0,0,1,0
5877,18+,0,0,1,0
5878,18+,0,0,1,0
5879,18+,0,0,1,0
5880,18+,0,0,1,0
5883,18+,0,0,1,0
5886,18+,0,0,1,0
5890,18+,0,0,1,0
5892,18+,0,0,1,0
5894,18+,0,0,1,0
5895,18+,0,0,1,0
5898,18+,0,0,1,0
5903,18+,0,0,1,0
5904,18+,0,0,1,0
5905,18+,0,0,1,0
5913,18+,0,0,1,0
5922,18+,0,0,1,0
5931,18+,0,0,1,0
5935,18+,0,0,1,0
5936,18+,0,0,1,0
5937,18+,0,0,1,0
5939,18+,0,0,1,0
5941,18+,0,0,1,0
5943,18+,0,0,1,0
5945,18+,0,0,1,0
5950,18+,0,0,1,0
5954,18+,0,0,1,0
5957,18+,0,0,1,0
5958,18+,0,0,1,0
5960,18+,0,0,1,0
5963,18+,0,0,1,0
5964,18+,0,0,1,0
5965,18+,0,0,1,0
5967,18+,0,0,1,0
5969,18+,0,0,1,0
5970,18+,0,0,1,0
5971,18+,0,0,1,0
5981,18+,0,0,1,0
5984,18+,0,0,1,0
5995,18+,0,0,1,0
6003,18+,0,0,1,0
6015,18+,0,0,1,0
6016,18+,0,0,1,0
6018,18+,0,0,1,0
6021,18+,0,0,1,0
6026,18+,0,0,1,0
6028,18+,0,0,1,0
6032,18+,0,0,1,0
6034,18+,0,0,1,0
6035,18+,0,0,1,0
6038,18+,0,0,1,0
6042,18+,0,0,1,0
6054,18+,0,0,1,0
6056,18+,0,0,1,0
6062,18+,0,0,1,0
6067,18+,0,0,1,0
6076,18+,0,0,1,0
6081,18+,0,0,1,0
6084,18+,0,0,1,0
6085,18+,0,0,1,0
6089,18+,0,0,1,0
6090,18+,0,0,1,0
6091,18+,0,0,1,0
6092,18+,0,0,1,0
6095,18+,0,0,1,0
6098,18+,0,0,1,0
6099,18+,0,0,1,0
6102,18+,0,0,1,0
6104,18+,0,0,1,0
6105,18+,0,0,1,0
6108,18+,0,0,1,0
6111,18+,0,0,1,0
6112,18+,0,0,1,0
6114,18+,0,0,1,0
6115,18+,0,0,1,0
6117,18+,0,0,1,0
6119,18+,0,0,1,0
6123,18+,0,0,1,0
6125,18+,0,0,1,0
6126,18+,0,0,1,0
6129,18+,0,0,1,0
6131,18+,0,0,1,0
6135,18+,0,0,1,0
6143,18+,0,0,1,0
6146,18+,0,0,1,0
6149,18+,0,0,1,0
6151,18+,0,0,1,0
6154,18+,0,0,1,0
6156,18+,0,0,1,0
6161,18+,0,0,1,0
6163,18+,0,0,1,0
6165,18+,0,0,1,0
6168,18+,0,0,1,0
6170,18+,0,0,1,0
6172,18+,0,0,1,0
6179,18+,0,0,1,0
6181,18+,0,0,1,0
6191,18+,0,0,1,0
6192,18+,0,0,1,0
6195,18+,0,0,1,0
6201,18+,0,0,1,0
6202,18+,0,0,1,0
6206,18+,0,0,1,0
6207,18+,0,0,1,0
6211,18+,0,0,1,0
6213,18+,0,0,1,0
6215,18+,0,0,1,0
6219,18+,0,0,1,0
6221,18+,0,0,1,0
6225,18+,0,0,1,0
6226,18+,0,0,1,0
6227,18+,0,0,1,0
6231,18+,0,0,1,0
6233,18+,0,0,1,0
6235,18+,0,0,1,0
6240,18+,0,0,1,0
6244,18+,0,0,1,0
6247,18+,0,0,1,0
6250,18+,0,0,1,0
6255,18+,0,0,1,0
6262,18+,0,0,1,0
6270,18+,0,0,1,0
6276,18+,0,0,1,0
6280,18+,0,0,1,0
6289,18+,0,0,1,0
6292,18+,0,0,1,0
6293,18+,0,0,1,0
6295,18+,0,0,1,0
6300,18+,0,0,1,0
6301,18+,0,0,1,0
6302,18+,0,0,1,0
6304,18+,0,0,1,0
6311,18+,0,0,1,0
6312,18+,0,0,1,0
6313,18+,0,0,1,0
6314,18+,0,0,1,0
6320,18+,0,0,1,0
6323,18+,0,0,1,0
6324,18+,0,0,1,0
6333,18+,0,0,1,0
6335,18+,0,0,1,0
6339,18+,0,0,1,0
6341,18+,0,0,1,0
6344,18+,0,0,1,0
6347,18+,0,0,1,0
6348,18+,0,0,1,0
6351,18+,0,0,1,0
6352,18+,0,0,1,0
6356,18+,0,0,1,0
6357,18+,0,0,1,0
6359,18+,0,0,1,0
6360,18+,0,0,1,0
6361,18+,0,0,1,0
6368,18+,0,0,1,0
6373,18+,0,0,1,0
6375,18+,0,0,1,0
6376,18+,0,0,1,0
6377,18+,0,0,1,0
6381,18+,0,0,1,0
6385,18+,0,0,1,0
6392,18+,0,0,1,0
6393,18+,0,0,1,0
6398,18+,0,0,1,0
6402,18+,0,0,1,0
6404,18+,0,0,1,0
6409,18+,0,0,1,0
6410,18+,0,0,1,0
6413,18+,0,0,1,0
6416,18+,0,0,1,0
6418,18+,0,0,1,0
6419,18+,0,0,1,0
6421,18+,0,0,1,0
6424,18+,0,0,1,0
6428,18+,0,0,1,0
6429,18+,0,0,1,0
6444,18+,0,0,1,0
6446,18+,0,0,1,0
6447,18+,0,0,1,0
6454,18+,0,0,1,0
6459,18+,0,0,1,0
6463,18+,0,0,1,0
6464,18+,0,0,1,0
6466,18+,0,0,1,0
6467,18+,0,0,1,0
6483,18+,0,0,1,0
6485,18+,0,0,1,0
6486,18+,0,0,1,0
6488,18+,0,0,1,0
6490,18+,0,0,1,0
6491,18+,0,0,1,0
6494,18+,0,0,1,0
6496,18+,0,0,1,0
6497,18+,0,0,1,0
6499,18+,0,0,1,0
6505,18+,0,0,1,0
6506,18+,0,0,1,0
6511,18+,0,0,1,0
6513,18+,0,0,1,0
6519,18+,0,0,1,0
6526,18+,0,0,1,0
6529,18+,0,0,1,0
6531,18+,0,0,1,0
6537,18+,0,0,1,0
6539,18+,0,0,1,0
6543,18+,0,0,1,0
6546,18+,0,0,1,0
6550,18+,0,0,1,0
6552,18+,0,0,1,0
6554,18+,0,0,1,0
6555,18+,0,0,1,0
6558,18+,0,0,1,0
6562,18+,0,0,1,0
6563,18+,0,0,1,0
6566,18+,0,0,1,0
6570,18+,0,0,1,0
6572,18+,0,0,1,0
6574,18+,0,0,1,0
6583,18+,0,0,1,0
6589,18+,0,0,1,0
6592,18+,0,0,1,0
6594,18+,0,0,1,0
6597,18+,0,0,1,0
6602,18+,0,0,1,0
6607,18+,0,0,1,0
6609,18+,0,0,1,0
6613,18+,0,0,1,0
6617,18+,0,0,1,0
6619,18+,0,0,1,0
6624,18+,0,0,1,0
6633,18+,0,0,1,0
6634,18+,0,0,1,0
6636,18+,0,0,1,0
6638,18+,0,0,1,0
6641,18+,0,0,1,0
6652,18+,0,0,1,0
6653,18+,0,0,1,0
6656,18+,0,0,1,0
6660,18+,0,0,1,0
6662,18+,0,0,1,0
6664,18+,0,0,1,0
6667,18+,0,0,1,0
6672,18+,0,0,1,0
6674,18+,0,0,1,0
6690,18+,0,0,1,0
6691,18+,0,0,1,0
6693,18+,0,0,1,0
6694,18+,0,0,1,0
6699,18+,0,0,1,0
6704,18+,0,0,1,0
6705,18+,0,0,1,0
6706,18+,0,0,1,0
6707,18+,0,0,1,0
6708,18+,0,0,1,0
6711,18+,0,0,1,0
6721,18+,0,0,1,0
6727,18+,0,0,1,0
6730,18+,0,0,1,0
6738,18+,0,0,1,0
6744,18+,0,0,1,0
6747,18+,0,0,1,0
6749,18+,0,0,1,0
6750,18+,0,0,1,0
6753,18+,0,0,1,0
6754,18+,0,0,1,0
6768,18+,0,0,1,0
6770,18+,0,0,1,0
6776,18+,0,0,1,0
6777,18+,0,0,1,0
6778,18+,0,0,1,0
6779,18+,0,0,1,0
6780,18+,0,0,1,0
6782,18+,0,0,1,0
6783,18+,0,0,1,0
6785,18+,0,0,1,0
6786,18+,0,0,1,0
6790,18+,0,0,1,0
6791,18+,0,0,1,0
6795,18+,0,0,1,0
6797,18+,0,0,1,0
6809,18+,0,0,1,0
6812,18+,0,0,1,0
6813,18+,0,0,1,0
6817,18+,0,0,1,0
6829,18+,0,0,1,0
6835,18+,0,0,1,0
6836,18+,0,0,1,0
6839,18+,0,0,1,0
6848,18+,0,0,1,0
6851,18+,0,0,1,0
6852,18+,0,0,1,0
6861,18+,0,0,1,0
6862,18+,0,0,1,0
6865,18+,0,0,1,0
6867,18+,0,0,1,0
6870,18+,0,0,1,0
6871,18+,0,0,1,0
6872,18+,0,0,1,0
6879,18+,0,0,1,0
6883,18+,0,0,1,0
6900,18+,0,0,1,0
6903,18+,0,0,1,0
6905,18+,0,0,1,0
6912,18+,0,0,1,0
6918,18+,0,0,1,0
6922,18+,0,0,1,0
6927,18+,0,0,1,0
6933,18+,0,0,1,0
6934,18+,0,0,1,0
6937,18+,0,0,1,0
6938,18+,0,0,1,0
6939,18+,0,0,1,0
6945,18+,0,0,1,0
6947,18+,0,0,1,0
6948,18+,0,0,1,0
6949,18+,0,0,1,0
6955,18+,0,0,1,0
6956,18+,0,0,1,0
6963,18+,0,0,1,0
6968,18+,0,0,1,0
6971,18+,0,0,1,0
6973,18+,0,0,1,0
6976,18+,0,0,1,0
6980,18+,0,0,1,0
6982,18+,0,0,1,0
7001,18+,0,0,1,0
7009,18+,0,0,1,0
7012,18+,0,0,1,0
7016,18+,0,0,1,0
7023,18+,0,0,1,0
7025,18+,0,0,1,0
7026,18+,0,0,1,0
7032,18+,0,0,1,0
7035,18+,0,0,1,0
7047,18+,0,0,1,0
7049,18+,0,0,1,0
7050,18+,0,0,1,0
7054,18+,0,0,1,0
7056,18+,0,0,1,0
7057,18+,0,0,1,0
7062,18+,0,0,1,0
7067,18+,0,0,1,0
7076,18+,0,0,1,0
7091,18+,0,0,1,0
7096,18+,0,0,1,0
7098,18+,0,0,1,0
7099,18+,0,0,1,0
7102,18+,0,0,1,0
7104,18+,0,0,1,0
7111,18+,0,0,1,0
7114,18+,0,0,1,0
7119,18+,0,0,1,0
7124,18+,0,0,1,0
7129,18+,0,0,1,0
7131,18+,0,0,1,0
7135,18+,0,0,1,0
7136,18+,0,0,1,0
7146,18+,0,0,1,0
7154,18+,0,0,1,0
7155,18+,0,0,1,0
7161,18+,0,0,1,0
7164,18+,0,0,1,0
7166,18+,0,0,1,0
7167,18+,0,0,1,0
7168,18+,0,0,1,0
7170,18+,0,0,1,0
7176,18+,0,0,1,0
7177,18+,0,0,1,0
7181,18+,0,0,1,0
7184,18+,0,0,1,0
7192,18+,0,0,1,0
7193,18+,0,0,1,0
7198,18+,0,0,1,0
7199,18+,0,0,1,0
7204,18+,0,0,1,0
7211,18+,0,0,1,0
7212,18+,0,0,1,0
7214,18+,0,0,1,0
7215,18+,0,0,1,0
7219,18+,0,0,1,0
7225,18+,0,0,1,0
7227,18+,0,0,1,0
7234,18+,0,0,1,0
7235,18+,0,0,1,0
7250,18+,0,0,1,0
7256,18+,0,0,1,0
7260,18+,0,0,1,0
7262,18+,0,0,1,0
7263,18+,0,0,1,0
7275,18+,0,0,1,0
7277,18+,0,0,1,0
7279,18+,0,0,1,0
7286,18+,0,0,1,0
7289,18+,0,0,1,0
7294,18+,0,0,1,0
7298,18+,0,0,1,0
7303,18+,0,0,1,0
7305,18+,0,0,1,0
7315,18+,0,0,1,0
7316,18+,0,0,1,0
7317,18+,0,0,1,0
7323,18+,0,0,1,0
7327,18+,0,0,1,0
7329,18+,0,0,1,0
7330,18+,0,0,1,0
7335,18+,0,0,1,0
7337,18+,0,0,1,0
7340,18+,0,0,1,0
7344,18+,0,0,1,0
7348,18+,0,0,1,0
7354,18+,0,0,1,0
7355,18+,0,0,1,0
7359,18+,0,0,1,0
7361,18+,0,0,1,0
7362,18+,0,0,1,0
7364,18+,0,0,1,0
7367,18+,0,0,1,0
7370,18+,0,0,1,0
7377,18+,0,0,1,0
7380,18+,0,0,1,0
7382,18+,0,0,1,0
7384,18+,0,0,1,0
7393,18+,0,0,1,0
7398,18+,0,0,1,0
7405,18+,0,0,1,0
7411,18+,0,0,1,0
7423,18+,0,0,1,0
7446,18+,0,0,1,0
7447,18+,0,0,1,0
7453,18+,0,0,1,0
7454,18+,0,0,1,0
7456,18+,0,0,1,0
7460,18+,0,0,1,0
7464,18+,0,0,1,0
7468,18+,0,0,1,0
7483,18+,0,0,1,0
7487,18+,0,0,1,0
7490,18+,0,0,1,0
7503,18+,0,0,1,0
7508,18+,0,0,1,0
7511,18+,0,0,1,0
7512,18+,0,0,1,0
7516,18+,0,0,1,0
7525,18+,0,0,1,0
7527,18+,0,0,1,0
7528,18+,0,0,1,0
7530,18+,0,0,1,0
7544,18+,0,0,1,0
7546,18+,0,0,1,0
7547,18+,0,0,1,0
7556,18+,0,0,1,0
7558,18+,0,0,1,0
7565,18+,0,0,1,0
7567,18+,0,0,1,0
7572,18+,0,0,1,0
7583,18+,0,0,1,0
7584,18+,0,0,1,0
7590,18+,0,0,1,0
7594,18+,0,0,1,0
7596,18+,0,0,1,0
7597,18+,0,0,1,0
7600,18+,0,0,1,0
7618,18+,0,0,1,0
7622,18+,0,0,1,0
7625,18+,0,0,1,0
7628,18+,0,0,1,0
7630,18+,0,0,1,0
7631,18+,0,0,1,0
7633,18+,0,0,1,0
7641,18+,0,0,1,0
7643,18+,0,0,1,0
7648,18+,0,0,1,0
7649,18+,0,0,1,0
7654,18+,0,0,1,0
7659,18+,0,0,1,0
7689,18+,0,0,1,0
7697,18+,0,0,1,0
7699,18+,0,0,1,0
7702,18+,0,0,1,0
7703,18+,0,0,1,0
7706,18+,0,0,1,0
7707,18+,0,0,1,0
7711,18+,0,0,1,0
7722,18+,0,0,1,0
7727,18+,0,0,1,0
7729,18+,0,0,1,0
7742,18+,0,0,1,0
7746,18+,0,0,1,0
7756,18+,0,0,1,0
7758,18+,0,0,1,0
7759,18+,0,0,1,0
7761,18+,0,0,1,0
7772,18+,0,0,1,0
7773,18+,0,0,1,0
7775,18+,0,0,1,0
7780,18+,0,0,1,0
7781,18+,0,0,1,0
7786,18+,0,0,1,0
7787,18+,0,0,1,0
7795,18+,0,0,1,0
7796,18+,0,0,1,0
7799,18+,0,0,1,0
7808,18+,0,0,1,0
7816,18+,0,0,1,0
7820,18+,0,0,1,0
7832,18+,0,0,1,0
7839,18+,0,0,1,0
7844,18+,0,0,1,0
7859,18+,0,0,1,0
7874,18+,0,0,1,0
7875,18+,0,0,1,0
7881,18+,0,0,1,0
7886,18+,0,0,1,0
7887,18+,0,0,1,0
7894,18+,0,0,1,0
7895,18+,0,0,1,0
7905,18+,0,0,1,0
7907,18+,0,0,1,0
7909,18+,0,0,1,0
7910,18+,0,0,1,0
7913,18+,0,0,1,0
7921,18+,0,0,1,0
7926,18+,0,0,1,0
7928,18+,0,0,1,0
7932,18+,0,0,1,0
7948,18+,0,0,1,0
7956,18+,0,0,1,0
